3606	SCC	LifeLabs	1200 Markham Road	\N	Scarborough	M1H 3C6	2.16.840.1.113883.3.59.2	ACTIVE
3607	SCC	LifeLabs	477 King Street	\N	Welland	L3B 3K4	2.16.840.1.113883.3.59.2	ACTIVE
3611	SCC	LifeLabs	1A Princess Anne Drive	\N	Georgetown	L7G 4W4	2.16.840.1.113883.3.59.2	ACTIVE
3612	SCC	LifeLabs	14 Ramblewood Drive	\N	Wasaga Beach	L9Z 0C4	2.16.840.1.113883.3.59.2	ACTIVE
3613	SCC	LifeLabs	65 University Avenue East	Suite 3	Waterloo	N2J 2V9	2.16.840.1.113883.3.59.2	ACTIVE
3614	SCC	LifeLabs	323 Wilson Street East	\N	Ancaster	L9G 2C1	2.16.840.1.113883.3.59.2	ACTIVE
3615	SCC	LifeLabs	586 Eglinton Avenue East	\N	Toronto	M4P 1P2	2.16.840.1.113883.3.59.2	ACTIVE
3619	SCC	LifeLabs	176 Wellington Street	\N	Niagara-On-The-Lake	L0S 1J0	2.16.840.1.113883.3.59.2	ACTIVE
3622	SCC	Gamma-Dynacare Medical Laboratories	95 Bayley Street West	\N	Ajax	L1S 7K8	2.16.840.1.113883.3.59.2	ACTIVE
3623	SCC	Gamma-Dynacare Medical Laboratories	7330 Goreway Drive	\N	Mississauga	L4T 4J2	2.16.840.1.113883.3.59.2	ACTIVE
3624	SCC	Gamma-Dynacare Medical Laboratories	4256 Bathurst Street	Suite 101	North York	M3H 5Y8	2.16.840.1.113883.3.59.2	ACTIVE
3625	SCC	Gamma-Dynacare Medical Laboratories	190 Wellington Street	\N	Kingston	K7L 3E4	2.16.840.1.113883.3.59.2	ACTIVE
3626	SCC	Gamma-Dynacare Medical Laboratories	240 Wharncliffe Road North	\N	London	N6H 4P2	2.16.840.1.113883.3.59.2	ACTIVE
3627	SCC	Gamma-Dynacare Medical Laboratories	2251 Lawrence Avenue East	\N	Scarborough	M1P 2P5	2.16.840.1.113883.3.59.2	ACTIVE
3628	SCC	Gamma-Dynacare Medical Laboratories	1525 Albion Road, Suite 210	\N	Etobicoke	M9V 5G5	2.16.840.1.113883.3.59.2	ACTIVE
3629	SCC	Gamma-Dynacare Medical Laboratories	1735 Kipling Avenue	Suite 215	Etobicoke	M9R 2Y8	2.16.840.1.113883.3.59.2	ACTIVE
3630	SCC	Gamma-Dynacare Medical Laboratories	311 McArthur Avenue	\N	Vanier	K1L 6P1	2.16.840.1.113883.3.59.2	ACTIVE
3631	SCC	Gamma-Dynacare Medical Laboratories	117 King Street East	\N	Oshawa	L1H 1B9	2.16.840.1.113883.3.59.2	ACTIVE
3632	SCC	Gamma-Dynacare Medical Laboratories	21 Queensway Avenue West	Suite 112	Mississauga	L5B 1B6	2.16.840.1.113883.3.59.2	ACTIVE
3633	SCC	Gamma-Dynacare Medical Laboratories	294 Main Street	Suite 103	Toronto	M4C 4X5	2.16.840.1.113883.3.59.2	ACTIVE
3634	SCC	Gamma-Dynacare Medical Laboratories	474 College Street, Suite B1	\N	Toronto	M6G 1A2	2.16.840.1.113883.3.59.2	ACTIVE
3635	SCC	Gamma-Dynacare Medical Laboratories	27 Roncesvalles Avenue	Suite 103	Toronto	M6R 2K2	2.16.840.1.113883.3.59.2	ACTIVE
3636	SCC	Gamma-Dynacare Medical Laboratories	7117 Bathurst Street	\N	Vaughan	L4J 2J6	2.16.840.1.113883.3.59.2	ACTIVE
3637	SCC	Gamma-Dynacare Medical Laboratories	3292 Bayview Avenue	Suite 203	North York	M2K 1G4	2.16.840.1.113883.3.59.2	ACTIVE
3638	SCC	Gamma-Dynacare Medical Laboratories	1849 Yonge Street	\N	Toronto	M4S 1Y2	2.16.840.1.113883.3.59.2	ACTIVE
3639	SCC	Gamma-Dynacare Medical Laboratories	690 Hale Street	\N	London	N5W 1H4	2.16.840.1.113883.3.59.2	ACTIVE
3640	SCC	Gamma-Dynacare Medical Laboratories	1105 Carling Avenue	\N	Ottawa	K1Y 4G5	2.16.840.1.113883.3.59.2	ACTIVE
3641	SCC	Gamma-Dynacare Medical Laboratories	726 Bloor St. West	\N	Toronto	M6G 1L4	2.16.840.1.113883.3.59.2	ACTIVE
3642	SCC	Gamma-Dynacare Medical Laboratories	1450 King Street East	\N	Courtice	L1E 3C3	2.16.840.1.113883.3.59.2	ACTIVE
3643	SCC	Gamma-Dynacare Medical Laboratories	790 Bay Street	\N	Toronto	M5G 1N8	2.16.840.1.113883.3.59.2	ACTIVE
3644	SCC	Gamma-Dynacare Medical Laboratories	440 Boler Road	\N	London	N6L 4L2	2.16.840.1.113883.3.59.2	ACTIVE
3645	SCC	Gamma-Dynacare Medical Laboratories	1570 Highbury Avenue North	\N	London	N5Y 5N7	2.16.840.1.113883.3.59.2	ACTIVE
3646	SCC	Gamma-Dynacare Medical Laboratories	595 Bradley Avenue	\N	London	N6H 1Z8	2.16.840.1.113883.3.59.2	ACTIVE
3647	SCC	Gamma-Dynacare Medical Laboratories	100 Humber College Boulevard	Suite 105	Etobicoke	M9V 5G4	2.16.840.1.113883.3.59.2	ACTIVE
3648	SCC	Gamma-Dynacare Medical Laboratories	150 Montreal Road	\N	Vanier	K1L 8H2	2.16.840.1.113883.3.59.2	ACTIVE
3649	SCC	Gamma-Dynacare Medical Laboratories	111 Main Street West	\N	North Bay	P1B 8G5	2.16.840.1.113883.3.59.2	ACTIVE
3650	SCC	Gamma-Dynacare Medical Laboratories	2741 Chamberland Street	\N	Rockland	K4K 0B8	2.16.840.1.113883.3.59.2	ACTIVE
3651	SCC	Gamma-Dynacare Medical Laboratories	2446 Bank Street	Suite 205	Ottawa	K1V 1H4	2.16.840.1.113883.3.59.2	ACTIVE
3652	SCC	Gamma-Dynacare Medical Laboratories	595 Montreal Road	Suite 101	Ottawa	K1K 4L2	2.16.840.1.113883.3.59.2	ACTIVE
3653	SCC	Gamma-Dynacare Medical Laboratories	550 Louise Street	\N	Winchester	K0C 2K0	2.16.840.1.113883.3.59.2	ACTIVE
3654	SCC	Gamma-Dynacare Medical Laboratories	1385 Bank Street, Suite B-1	\N	Ottawa	K1H 8N4	2.16.840.1.113883.3.59.2	ACTIVE
3655	SCC	Gamma-Dynacare Medical Laboratories	99 Kakulu Road	\N	Kanata	K2L 3C8	2.16.840.1.113883.3.59.2	ACTIVE
3656	SCC	Gamma-Dynacare Medical Laboratories	16 Green Street	\N	Nepean	K2J 3R2	2.16.840.1.113883.3.59.2	ACTIVE
3657	SCC	Gamma-Dynacare Medical Laboratories	770 Broadview Avenue	B-9	Ottawa	K2A 3Z3	2.16.840.1.113883.3.59.2	ACTIVE
3658	SCC	Gamma-Dynacare Medical Laboratories	5492 South River Drive	\N	Manotick	K4M 1J3	2.16.840.1.113883.3.59.2	ACTIVE
3659	SCC	Gamma-Dynacare Medical Laboratories	1062 Ghislain Street	\N	Hawkesbury	K6A 3B2	2.16.840.1.113883.3.59.2	ACTIVE
3660	SCC	Gamma-Dynacare Medical Laboratories	152 Cleopatra Drive	\N	Ottawa	K2G 5X4	2.16.840.1.113883.3.59.2	ACTIVE
3661	SCC	Gamma-Dynacare Medical Laboratories	5307 Canotek Road	\N	Gloucester	K1J 8X5	2.16.840.1.113883.3.59.2	ACTIVE
3662	SCC	Gamma-Dynacare Medical Laboratories	100 Marie Curie	Suite 203A	Ottawa	K1N 6N5	2.16.840.1.113883.3.59.2	ACTIVE
3663	SCC	Gamma-Dynacare Medical Laboratories	2671 Concession Road	\N	Kemptville	K0G 1J0	2.16.840.1.113883.3.59.2	ACTIVE
3664	SCC	Gamma-Dynacare Medical Laboratories	3029 Carling Avenue	\N	Ottawa	K2B 8E8	2.16.840.1.113883.3.59.2	ACTIVE
3665	SCC	Gamma-Dynacare Medical Laboratories	700 Eagleson Road	\N	Kanata	K2M 2G9	2.16.840.1.113883.3.59.2	ACTIVE
3666	SCC	Gamma-Dynacare Medical Laboratories	31 Nova Scotia Walk	\N	Elliot Lake	P5A 1Y9	2.16.840.1.113883.3.59.2	ACTIVE
3667	SCC	Gamma-Dynacare Medical Laboratories	2555 Boulevard St. Joseph	\N	Orleans	K1C 1S6	2.16.840.1.113883.3.59.2	ACTIVE
3669	SCC	Gamma-Dynacare Medical Laboratories	631 Queenston Road	\N	Hamilton	L8K 6R5	2.16.840.1.113883.3.59.2	ACTIVE
3670	SCC	Gamma-Dynacare Medical Laboratories	849 Upper Wentworth Street	\N	Hamilton	L8L 2Z5	2.16.840.1.113883.3.59.2	ACTIVE
3671	SCC	Gamma-Dynacare Medical Laboratories	13291 Yonge Street	\N	Richmond Hill	L4E 4L6	2.16.840.1.113883.3.59.2	ACTIVE
3672	SCC	Gamma-Dynacare Medical Laboratories	8 Taylor Road	\N	Bracebridge	P1L 1S6	2.16.840.1.113883.3.59.2	ACTIVE
3673	SCC	Gamma-Dynacare Medical Laboratories	249 Ontario Street	\N	Port Hope	L1A 3Y9	2.16.840.1.113883.3.59.2	ACTIVE
3674	SCC	Gamma-Dynacare Medical Laboratories	119 Queen Street North	\N	Tottenham	L0G 1W0	2.16.840.1.113883.3.59.2	ACTIVE
3675	SCC	Gamma-Dynacare Medical Laboratories	100 Colborne Street West	\N	Orillia	L3V 2Y9	2.16.840.1.113883.3.59.2	ACTIVE
3676	SCC	Gamma-Dynacare Medical Laboratories	400 Queen Street West	\N	Brampton	L6X 1B3	2.16.840.1.113883.3.59.2	ACTIVE
3677	SCC	Gamma-Dynacare Medical Laboratories	164 Queen Street East	\N	Brampton	L6V 1B4	2.16.840.1.113883.3.59.2	ACTIVE
3678	SCC	Gamma-Dynacare Medical Laboratories	170 McEwan Drive East	Suite 103	Bolton	L0P 1A0	2.16.840.1.113883.3.59.2	ACTIVE
3679	SCC	Gamma-Dynacare Medical Laboratories	2401 Yonge Street	Suite LL09	Toronto	M4P 2E7	2.16.840.1.113883.3.59.2	ACTIVE
3680	SCC	Gamma-Dynacare Medical Laboratories	1315 Finch Avenue West	\N	North York	M3J 2G6	2.16.840.1.113883.3.59.2	ACTIVE
3681	SCC	Gamma-Dynacare Medical Laboratories	280 Spadina Avenue	\N	Toronto	M5T 3A5	2.16.840.1.113883.3.59.2	ACTIVE
3682	SCC	Gamma-Dynacare Medical Laboratories	960 Lawrence Avenue West	Suite 102	North York	M6A 3B5	2.16.840.1.113883.3.59.2	ACTIVE
3683	SCC	Gamma-Dynacare Medical Laboratories	505 King Street West	\N	Hamilton	L8P 1B9	2.16.840.1.113883.3.59.2	ACTIVE
3684	SCC	Gamma-Dynacare Medical Laboratories	328 Highway 7 East	\N	Richmond Hill	L4B 3P7	2.16.840.1.113883.3.59.2	ACTIVE
3685	SCC	Gamma-Dynacare Medical Laboratories	1885 Glenanna Road	\N	Pickering	L1V 3V5	2.16.840.1.113883.3.59.2	ACTIVE
3689	SCC	Gamma-Dynacare Medical Laboratories	20 Emma Street	\N	Chatham	N7L 5K5	2.16.840.1.113883.3.59.2	ACTIVE
3702	SCC	LifeLabs	421 Greenbrook Drive	\N	Kitchener	N2M 4K1	2.16.840.1.113883.3.59.2	ACTIVE
3703	SCC	LifeLabs	99 Sinclair Avenue	\N	Georgetown	L7G 5G1	2.16.840.1.113883.3.59.2	ACTIVE
3704	SCC	LifeLabs	575 River Glen Blvd.	\N	Oakville	L6H 6X6	2.16.840.1.113883.3.59.2	ACTIVE
3705	SCC	LifeLabs	1221 Bloor Street East	\N	Mississauga	L4Y 2N8	2.16.840.1.113883.3.59.2	ACTIVE
3706	SCC	LifeLabs	9780 Bramalea Road	Suite 407	Brampton	L6S 2P1	2.16.840.1.113883.3.59.2	ACTIVE
3707	SCC	LifeLabs	1420 Burnhamthorpe Road East	Suite 105	Mississauga	L4X 2Z9	2.16.840.1.113883.3.59.2	ACTIVE
3708	SCC	LifeLabs	2065 Finch Avenue West	\N	North York	M3N 2V7	2.16.840.1.113883.3.59.2	ACTIVE
3709	SCC	LifeLabs	2200 Fairview Street	\N	Burlington	L7R 4H9	2.16.840.1.113883.3.59.2	ACTIVE
3711	SCC	LifeLabs	170 Rebecca Street	\N	Oakville	L6K 1J6	2.16.840.1.113883.3.59.2	ACTIVE
3713	SCC	LifeLabs	1400 Ritson Road North	L.L., Suite 002	Oshawa	L1G 7W4	2.16.840.1.113883.3.59.2	ACTIVE
3714	SCC	LifeLabs	3025 Hurontario Street	\N	Mississauga	L5A 2H1	2.16.840.1.113883.3.59.2	ACTIVE
3715	SCC	LifeLabs	950 Southdown Road	\N	Mississauga	L5J 2Y4	2.16.840.1.113883.3.59.2	ACTIVE
3716	SCC	LifeLabs	100 Pertosa Drive	\N	Brampton	L6X 4W7	2.16.840.1.113883.3.59.2	ACTIVE
3717	SCC	LifeLabs	40 Finchgate Boulevard	Basement	Brampton	L6T 3J1	2.16.840.1.113883.3.59.2	ACTIVE
3718	SCC	LifeLabs	1255 Sheppard Avenue East	\N	North York	M2K 1E2	2.16.840.1.113883.3.59.2	ACTIVE
3719	SCC	LifeLabs	25 Charlton Avenue East	\N	Hamilton	L8N 1Y2	2.16.840.1.113883.3.59.2	ACTIVE
3720	SCC	LifeLabs	246 Dundas Street South	\N	Cambridge	N1R 8A8	2.16.840.1.113883.3.59.2	ACTIVE
3721	SCC	LifeLabs	10425 Kennedy Road North	Suite 105	Brampton	L6Z 0A4	2.16.840.1.113883.3.59.2	ACTIVE
3722	SCC	LifeLabs	170 The Queensway West	Lower Level	Mississauga	L5B 3A8	2.16.840.1.113883.3.59.2	ACTIVE
3723	SCC	LifeLabs	3098 Carling Avenue	\N	Ottawa	K2B 7K2	2.16.840.1.113883.3.59.2	ACTIVE
3724	SCC	Gamma-Dynacare Medical Laboratories	348 Muskoka Road North #3	Suite 102	Huntsville	P1H 1H8	2.16.840.1.113883.3.59.2	ACTIVE
3725	SCC	LifeLabs	425 Cecelia Street	\N	Pembroke	K8A 1S7	2.16.840.1.113883.3.59.2	ACTIVE
3726	SCC	LifeLabs	282 Linwell Road	\N	St. Catharines	L2N 6N5	2.16.840.1.113883.3.59.2	ACTIVE
3727	SCC	LifeLabs	1366 Yonge Street	\N	Toronto	M4T 3A7	2.16.840.1.113883.3.59.2	ACTIVE
3728	SCC	LifeLabs	1119 Fennell Avenue East	\N	Hamilton	L8T 1S2	2.16.840.1.113883.3.59.2	ACTIVE
3729	SCC	LifeLabs	167 Centre Street	\N	Shelburne	L9V 3R8	2.16.840.1.113883.3.59.2	ACTIVE
3730	SCC	LifeLabs	20 Wynford Drive	Suite 107	North York	M3C 1J4	2.16.840.1.113883.3.59.2	ACTIVE
3731	SCC	LifeLabs	200 Brock Street North	Main Floor	Whitby	L1N 4H5	2.16.840.1.113883.3.59.2	ACTIVE
3732	SCC	LifeLabs	510 Ingersoll Avenue	\N	Woodstock	N4S 4X9	2.16.840.1.113883.3.59.2	ACTIVE
3733	SCC	Donway Diagnostics Limited	474 College Street	\N	Toronto	M6G 1A4	2.16.840.1.113883.3.59.2	ACTIVE
3734	SCC	Donway Diagnostics Limited	5801 Yonge Street	Unit 5	North York	M2M 3T9	2.16.840.1.113883.3.59.2	ACTIVE
3735	SCC	Mimico Medical Clinic	398 Royal York Road	\N	Etobicoke	M8Y 2R6	2.16.840.1.113883.3.59.2	ACTIVE
3736	SCC	LifeLabs	124 Barker Street	\N	London	N5Y 1Y1	2.16.840.1.113883.3.59.2	ACTIVE
3737	SCC	LifeLabs	221 Brant Avenue	\N	Brantford	N3T 3J2	2.16.840.1.113883.3.59.2	ACTIVE
3738	SCC	LifeLabs	697 Coronation Boulevard	\N	Cambridge	N1R 7S9	2.16.840.1.113883.3.59.2	ACTIVE
3739	SCC	LifeLabs	118-7th Avenue	\N	Hanover	N4N 2G9	2.16.840.1.113883.3.59.2	ACTIVE
3740	SCC	LifeLabs	21 Surrey Street West	\N	Guelph	N1H 3R3	2.16.840.1.113883.3.59.2	ACTIVE
3741	SCC	LifeLabs	2 Champagne Drive	\N	Toronto	M3J 2C5	2.16.840.1.113883.3.59.2	ACTIVE
3742	SCC	LifeLabs	5 Fairview Mall Drive	\N	North York	M2J 2Z1	2.16.840.1.113883.3.59.2	ACTIVE
3743	SCC	LifeLabs	4125 Lawrence Avenue East	Suite 201	Scarborough	M1E 2S2	2.16.840.1.113883.3.59.2	ACTIVE
3748	SCC	LifeLabs	2340 Dundas Street West	\N	Toronto	M6P 4A9	2.16.840.1.113883.3.59.2	ACTIVE
3749	SCC	LifeLabs	688 Coxwell Avenue	\N	Toronto	M4C 3B7	2.16.840.1.113883.3.59.2	ACTIVE
3750	SCC	LifeLabs	4235 Sheppard Avenue East	\N	Scarborough	M1S 1T7	2.16.840.1.113883.3.59.2	ACTIVE
3751	SCC	LifeLabs	12267 Tenth Line	\N	Stouffville	L4A 0Y1	2.16.840.1.113883.3.59.2	ACTIVE
3753	SCC	LifeLabs	6633 Highway #7	\N	Markham	L3P 7P2	2.16.840.1.113883.3.59.2	ACTIVE
3755	SCC	LifeLabs	3850 Finch Avenue East	\N	Scarborough	M1T 3T6	2.16.840.1.113883.3.59.2	ACTIVE
3756	SCC	LifeLabs	2562 Lawrence Avenue East	\N	Scarborough	M1P 2R7	2.16.840.1.113883.3.59.2	ACTIVE
3757	SCC	LifeLabs	526 St. Clair Avenue West	\N	Toronto	M6C 1A2	2.16.840.1.113883.3.59.2	ACTIVE
3758	SCC	LifeLabs	2330 Kennedy Road	\N	Scarborough	M1T 0A2	2.16.840.1.113883.3.59.2	ACTIVE
3761	SCC	LifeLabs	3075 Hospital Gate	\N	Oakville	L6M 1M1	2.16.840.1.113883.3.59.2	ACTIVE
3762	SCC	LifeLabs	2797 Bathurst Street	\N	North York	M6B 4B9	2.16.840.1.113883.3.59.2	ACTIVE
3763	SCC	LifeLabs	601 Harwood Avenue South	\N	Ajax	L1S 2J5	2.16.840.1.113883.3.59.2	ACTIVE
3765	SCC	LifeLabs	2863 Ellesmere Road	\N	Scarborough	M1E 5E9	2.16.840.1.113883.3.59.2	ACTIVE
3767	SCC	LifeLabs	83 Dawson Road	\N	Guelph	N1H 1B1	2.16.840.1.113883.3.59.2	ACTIVE
3768	SCC	LifeLabs	370 Bayview Drive	\N	Barrie	L4N 0M7	2.16.840.1.113883.3.59.2	ACTIVE
3771	SCC	LifeLabs	1333 Neilson Road	\N	Scarborough	M1B 4Y9	2.16.840.1.113883.3.59.2	ACTIVE
3773	SCC	LifeLabs	11 Gibb Street	\N	Oshawa	L1H 2J9	2.16.840.1.113883.3.59.2	ACTIVE
3777	SCC	LifeLabs	1017 Wilson Avenue	\N	North York	M3K 1Z1	2.16.840.1.113883.3.59.2	ACTIVE
3780	SCC	LifeLabs	29 Toronto Street	\N	Uxbridge	L9P 1P7	2.16.840.1.113883.3.59.2	ACTIVE
3787	SCC	LifeLabs	106 Victoria Street W	\N	Alliston	L9R 1Y7	2.16.840.1.113883.3.59.2	ACTIVE
3788	SCC	LifeLabs	2780 Jane Street	\N	Toronto	M3N 2J2	2.16.840.1.113883.3.59.2	ACTIVE
3791	SCC	LifeLabs	16 O'Brien St.	\N	Orillia	L3V 5S2	2.16.840.1.113883.3.59.2	ACTIVE
3792	SCC	LifeLabs	531 Davis Drive	\N	Newmarket	L3Y 6P5	2.16.840.1.113883.3.59.2	ACTIVE
3793	SCC	LifeLabs	3000 Lawrence Avenue East	\N	Scarborough	M1P 2V1	2.16.840.1.113883.3.59.2	ACTIVE
3795	SCC	LifeLabs	45 King Street East	\N	Ingersoll	N5C 1G5	2.16.840.1.113883.3.59.2	ACTIVE
3796	SCC	LifeLabs	1960 Appleby Line	\N	Burlington	L7L 0B7	2.16.840.1.113883.3.59.2	ACTIVE
3798	SCC	LifeLabs	3530 Derry Road East	\N	Mississauga	L4T 4E3	2.16.840.1.113883.3.59.2	ACTIVE
3799	SCC	LifeLabs	100 Holland Court	\N	Bradford	L3Z 1R8	2.16.840.1.113883.3.59.2	ACTIVE
3800	SCC	LifeLabs	95 First Street	\N	Orangeville	L9W 2E8	2.16.840.1.113883.3.59.2	ACTIVE
3801	SCC	LifeLabs	581 Argus Road	\N	Oakville	L6J 3J4	2.16.840.1.113883.3.59.2	ACTIVE
3802	SCC	LifeLabs	17730 Leslie Street	\N	Newmarket	L3Y 3E4	2.16.840.1.113883.3.59.2	ACTIVE
3803	SCC	Georgian Bay General Hospital - Elmvale Site	35 Queen Street West	\N	Elmvale	L0L 1P0	2.16.840.1.113883.3.59.2	ACTIVE
3804	SCC	LifeLabs	385 Frederick Street	\N	Kitchener	N2H 2P2	2.16.840.1.113883.3.59.2	ACTIVE
3805	SCC	LifeLabs	704 Mara Street	\N	Point Edward	N7V 1X4	2.16.840.1.113883.3.59.2	ACTIVE
3806	SCC	LifeLabs	1243 Islington Avenue	\N	Toronto	M8X 1Y9	2.16.840.1.113883.3.59.2	ACTIVE
3807	SCC	LifeLabs	4600 Highway #7	\N	Woodbridge	L4L 4Y7	2.16.840.1.113883.3.59.2	ACTIVE
3808	SCC	Intercounty Laboratories Limited	187 St. Clair Avenue West	\N	Toronto	M4V 1P7	2.16.840.1.113883.3.59.2	ACTIVE
3809	SCC	LifeLabs	7131 Bathurst Street	\N	Thornhill	L4J 7Z1	2.16.840.1.113883.3.59.2	ACTIVE
3810	SCC	LifeLabs	1 Centrepointe Drive	Suite 104	Nepean	K2G 6E2	2.16.840.1.113883.3.59.2	ACTIVE
3811	SCC	Gamma-Dynacare Medical Laboratories	2009 Long Lake Road, Suite B4	\N	Sudbury	P3E 6C3	2.16.840.1.113883.3.59.2	ACTIVE
3812	SCC	Medical Laboratories of Windsor Limited	197 Talbot Street West	\N	Leamington	N8H 1N8	2.16.840.1.113883.3.59.2	ACTIVE
3813	SCC	LifeLabs	34 Whitewood Avenue West	\N	New Liskeard	P0J 1P0	2.16.840.1.113883.3.59.2	ACTIVE
3814	SCC	LifeLabs	15 Mountain Avenue South	\N	Stoney Creek	L8G 2V6	2.16.840.1.113883.3.59.2	ACTIVE
3815	SCC	LifeLabs	85 Norfolk Street	Suite 101	Guelph	N1H 4J4	2.16.840.1.113883.3.59.2	ACTIVE
3816	SCC	LifeLabs	2211 Parkedale Avenue	\N	Brockville	K6V 6B2	2.16.840.1.113883.3.59.2	ACTIVE
3817	SCC	LifeLabs	91 Cornelia Street West	\N	Smiths Falls	K7A 5K3	2.16.840.1.113883.3.59.2	ACTIVE
3818	SCC	LifeLabs	172 Elizabeth Street East	\N	Listowel	N4W 2P4	2.16.840.1.113883.3.59.2	ACTIVE
3819	SCC	LifeLabs	342 Erie Street	Suite 106	Stratford	N5A 2N4	2.16.840.1.113883.3.59.2	ACTIVE
3820	SCC	LifeLabs	208 Margaret Avenue	\N	Wallaceburg	N8A 2A1	2.16.840.1.113883.3.59.2	ACTIVE
3821	SCC	LifeLabs	429 Exmouth Street	\N	Sarnia	N7T 6Y5	2.16.840.1.113883.3.59.2	ACTIVE
3822	SCC	LifeLabs	491 Lawrence Avenue West	\N	North York	M5M 1C7	2.16.840.1.113883.3.59.2	ACTIVE
3823	SCC	LifeLabs	1235 Trafalgar Road, Unit B8	\N	Oakville	L6H 3P1	2.16.840.1.113883.3.59.2	ACTIVE
3824	SCC	LifeLabs	38 Pine St. N., The 101 Mall	Suite #107	Timmins	P4N 6K6	2.16.840.1.113883.3.59.2	ACTIVE
3825	SCC	LifeLabs	44 Great Northern Road	\N	Sault Ste. Marie	P6B 4Y5	2.16.840.1.113883.3.59.2	ACTIVE
3826	SCC	LifeLabs	194 North Court Street	\N	Thunder Bay	P7A 4V7	2.16.840.1.113883.3.59.2	ACTIVE
3827	SCC	LifeLabs	807 Broadview Avenue	\N	Toronto	M4K 2P8	2.16.840.1.113883.3.59.2	ACTIVE
3833	SCC	LifeLabs	48 Lansdowne Avenue	\N	Carleton Place	K7C 3S9	2.16.840.1.113883.3.59.2	ACTIVE
3834	SCC	LifeLabs	1935 Paris Street	\N	Sudbury	P3E 3C6	2.16.840.1.113883.3.59.2	ACTIVE
3835	SCC	LifeLabs	1105 Kingston Road	\N	Pickering	L1V 1B5	2.16.840.1.113883.3.59.2	ACTIVE
3837	SCC	LifeLabs	55 Wyndham Street North	\N	Guelph	N1H 7T8	2.16.840.1.113883.3.59.2	ACTIVE
3838	SCC	LifeLabs	857 Grand Avenue West	Suite104 & 106	Chatham	N7L 4T1	2.16.840.1.113883.3.59.2	ACTIVE
3839	SCC	LifeLabs	311 Commercial Street	\N	Milton	L9T 3Z9	2.16.840.1.113883.3.59.2	ACTIVE
3840	SCC	Gamma-Dynacare Medical Laboratories	381 Kent Street	\N	Ottawa	K2P 2A8	2.16.840.1.113883.3.59.2	ACTIVE
3841	SCC	Gamma-Dynacare Medical Laboratories	500 Raglan Street	\N	Renfrew	K7V 1P5	2.16.840.1.113883.3.59.2	ACTIVE
3842	SCC	Gamma-Dynacare Medical Laboratories	761 Brant Street	\N	Burlington	L2R 2H7	2.16.840.1.113883.3.59.2	ACTIVE
3843	SCC	Gamma-Dynacare Medical Laboratories	74 Front Street East	\N	Strathroy	N7G 1Y7	2.16.840.1.113883.3.59.2	ACTIVE
3844	SCC	Gamma-Dynacare Medical Laboratories	1290 Keith Ross Court	\N	Oshawa	L1H 7K4	2.16.840.1.113883.3.59.2	ACTIVE
3845	SCC	Gamma-Dynacare Medical Laboratories	3030 Lawrence Avenue East	Suite B05	Scarborough	M1P 2T7	2.16.840.1.113883.3.59.2	ACTIVE
3846	SCC	LifeLabs	820 McConnell Ave.	Suite 121	Cornwall	K6H 4M4	2.16.840.1.113883.3.59.2	ACTIVE
3847	SCC	Alpha Laboratories Incorporated	245 Dixon Road	Suite 112	Toronto	M9P 2M4	2.16.840.1.113883.3.59.2	ACTIVE
3848	SCC	Gamma-Dynacare Medical Laboratories	110 Copper Creek Drive	\N	Markham	L6B 0P9	2.16.840.1.113883.3.59.2	ACTIVE
3849	SCC	Gamma-Dynacare Medical Laboratories	6453 Morrison Street	Suite 104	Niagara Falls	L2E 7H1	2.16.840.1.113883.3.59.2	ACTIVE
3850	SCC	Medical Laboratories of Windsor Limited	1909 Tecumseh Road East	\N	Windsor	N8W 1C9	2.16.840.1.113883.3.59.2	ACTIVE
3851	SCC	LifeLabs	849 Alexander Court	Suite 105	Peterborough	K9J 7H8	2.16.840.1.113883.3.59.2	ACTIVE
3852	SCC	LifeLabs	121 Wellington Street West	\N	Barrie	L4N 1L2	2.16.840.1.113883.3.59.2	ACTIVE
3853	SCC	LifeLabs	400 The East Mall	Basement, Suite 43	Etobicoke	M9B 3Z9	2.16.840.1.113883.3.59.2	ACTIVE
3854	SCC	LifeLabs	5400 Portage Road	\N	Niagara Falls	L2G 5X7	2.16.840.1.113883.3.59.2	ACTIVE
3855	SCC	CML HealthCare Inc.	613 Upper James Street	\N	Hamilton	L9C 2Y9	2.16.840.1.113883.3.59.2	ACTIVE
3856	SCC	Porphyrin Photobiology Laboratory	855 Broadview Avenue	\N	Toronto	M4K 3Z1	2.16.840.1.113883.3.59.2	ACTIVE
3859	SCC	Gamma-Dynacare Medical Laboratories	60 James Street	\N	Parry Sound	P2A 1T5	2.16.840.1.113883.3.59.2	ACTIVE
3862	SCC	Sault Area Hospital	969 Queen Street East	\N	Sault Ste. Marie	P6A 2C4	2.16.840.1.113883.3.59.2	ACTIVE
3863	SCC	Gamma-Dynacare Medical Laboratories	414 Victoria Avenue North	\N	Hamilton	L8L 5G8	2.16.840.1.113883.3.59.2	ACTIVE
3864	SCC	LifeLabs	P.O. Box 807	7217 Gelert Road	Haliburton	K0M 1S0	2.16.840.1.113883.3.59.2	ACTIVE
3865	SCC	LifeLabs	430 The Boardwalk	\N	Waterloo	N2T 0C1	2.16.840.1.113883.3.59.2	ACTIVE
3866	SCC	Medical Laboratories of Windsor Limited	13278 Tecumseh Road East	\N	Tecumseh	N8N 3T6	2.16.840.1.113883.3.59.2	ACTIVE
